time	V(vout)
3.464506957668365e+01	1.079732e+00
3.466673274108136e+01	1.250937e+00
3.469398394731375e+01	1.561436e+00
3.472479922610255e+01	1.976109e+00
3.476271140642442e+01	2.466529e+00
3.480297404893142e+01	2.866653e+00
3.482559156155067e+01	2.987375e+00
3.484414646537248e+01	2.995960e+00
3.486340665795301e+01	2.923426e+00
3.488483204836565e+01	2.756572e+00
3.491205567688755e+01	2.448768e+00
3.494262743228533e+01	2.033994e+00
3.496222053755191e+01	1.751197e+00
3.496868673445124e+01	1.659767e+00
3.498161912824990e+01	1.490968e+00
3.500000000100000e+01	1.270101e+00
3.500000000110000e+01	1.270101e+00
3.500000000129999e+01	1.270101e+00
3.500000000145283e+01	1.270101e+00
3.500000000160509e+01	1.270101e+00
3.500000000182888e+01	1.270101e+00
3.500000000199999e+01	1.270101e+00
3.500000000207954e+01	1.270101e+00
3.500000000218559e+01	1.270101e+00
3.500000000239755e+01	1.270101e+00
3.500000000282146e+01	1.270101e+00
3.500000000339898e+01	1.270101e+00
3.500000000416203e+01	1.270101e+00
3.500000000512664e+01	1.270101e+00
3.500000000641542e+01	1.270101e+00
3.500000000806176e+01	1.270103e+00
3.500000001004251e+01	1.270109e+00
3.500000001216905e+01	1.270124e+00
3.500000001439569e+01	1.270152e+00
3.500000001739660e+01	1.270216e+00
3.500000002053872e+01	1.270326e+00
3.500000002613151e+01	1.270625e+00
3.500000003260567e+01	1.271106e+00
3.500000004005938e+01	1.271808e+00
3.500000004740495e+01	1.272592e+00
3.500000005585930e+01	1.273512e+00
3.500000006482582e+01	1.274395e+00
3.500000007533023e+01	1.275204e+00
3.500000008562871e+01	1.275684e+00
3.500000009676351e+01	1.275810e+00
3.500000010852071e+01	1.275521e+00
3.500000012259614e+01	1.274718e+00
3.500000013769178e+01	1.273486e+00
3.500000015523545e+01	1.271828e+00
3.500000017467157e+01	1.270006e+00
3.500000019256906e+01	1.268561e+00
3.500000021239269e+01	1.267373e+00
3.500000023155057e+01	1.266694e+00
3.500000025451801e+01	1.266444e+00
3.500000028031624e+01	1.266678e+00
3.500000030313820e+01	1.267190e+00
3.500000032203468e+01	1.267736e+00
3.500000033968680e+01	1.268267e+00
3.500000035691727e+01	1.268752e+00
3.500000037348316e+01	1.269160e+00
3.500000038936683e+01	1.269485e+00
3.500000040339775e+01	1.269714e+00
3.500000041794892e+01	1.269895e+00
3.500000043317556e+01	1.270030e+00
3.500000044810055e+01	1.270117e+00
3.500000046456053e+01	1.270171e+00
3.500000048088121e+01	1.270194e+00
3.500000049817545e+01	1.270193e+00
3.500000051520077e+01	1.270180e+00
3.500000053294620e+01	1.270158e+00
3.500000055075610e+01	1.270136e+00
3.500000057467032e+01	1.270111e+00
3.500000059110324e+01	1.270097e+00
3.500000060605141e+01	1.270089e+00
3.500000062382122e+01	1.270084e+00
3.500000064034426e+01	1.270082e+00
3.500000065976692e+01	1.270082e+00
3.500000067955936e+01	1.270084e+00
3.500000070472390e+01	1.270088e+00
3.500000073575892e+01	1.270092e+00
3.500000076599981e+01	1.270094e+00
3.500000079636148e+01	1.270094e+00
3.500000083562090e+01	1.270094e+00
3.500000087284280e+01	1.270093e+00
3.500000092720147e+01	1.270092e+00
3.500000099815701e+01	1.270091e+00
3.500000116826482e+01	1.270089e+00
3.500369328133251e+01	1.224481e+00
3.500738539440020e+01	1.168856e+00
3.501107750746789e+01	1.103214e+00
3.501476962053558e+01	1.027555e+00
3.501846173360327e+01	9.418790e-01
3.502215384667096e+01	8.461857e-01
3.502584595973865e+01	7.404754e-01
3.504697778063941e+01	3.844135e-02
3.506852516668047e+01	-8.444508e-01
3.509055123163689e+01	-1.856935e+00
3.511689885598412e+01	-3.059919e+00
3.514591551406153e+01	-4.174879e+00
3.517928273566928e+01	-5.046283e+00
3.520039381208529e+01	-5.277702e+00
3.521878504112286e+01	-5.198846e+00
3.523744773846204e+01	-4.864500e+00
3.526202365567935e+01	-4.114915e+00
3.528978613759872e+01	-2.992080e+00
3.531662953555906e+01	-1.757713e+00
3.533680419906271e+01	-8.253000e-01
3.535447933216551e+01	-8.275360e-02
3.537241830313054e+01	5.413602e-01
3.539004375914684e+01	9.777849e-01
3.541140861767650e+01	1.251251e+00
3.543048862162232e+01	1.244408e+00
3.544994162936199e+01	9.680383e-01
3.547245300810918e+01	3.620290e-01
3.549534560245156e+01	-4.965273e-01
3.551871504422165e+01	-1.538071e+00
3.554294221030741e+01	-2.660303e+00
3.557191115754210e+01	-3.863449e+00
3.560312303165013e+01	-4.841475e+00
3.562461310464045e+01	-5.220323e+00
3.564308537617233e+01	-5.274723e+00
3.566237088466373e+01	-5.069546e+00
3.568294092547001e+01	-4.578033e+00
3.570989248338805e+01	-3.614166e+00
3.573959056682056e+01	-2.314935e+00
3.576241024946312e+01	-1.249303e+00
3.578040786897107e+01	-4.461984e-01
3.579795133788713e+01	2.349316e-01
3.581563311748772e+01	7.683908e-01
3.583568859448096e+01	1.154903e+00
3.585475822447280e+01	1.281413e+00
3.587455038599628e+01	1.150043e+00
3.589318832204845e+01	7.743009e-01
3.591952608742984e+01	-7.901190e-02
3.594377544326564e+01	-1.084578e+00
3.596648589433221e+01	-2.144421e+00
3.597220783799066e+01	-2.418804e+00
3.598365172530756e+01	-2.954782e+00
3.600000000000000e+01	-3.691906e+00
3.600000000010000e+01	-3.691906e+00
3.600000000030000e+01	-3.691906e+00
3.600000000045289e+01	-3.691906e+00
3.600000000060523e+01	-3.691906e+00
3.600000000082897e+01	-3.691906e+00
3.600000000100000e+01	-3.691906e+00
3.600000000107955e+01	-3.691906e+00
3.600000000118563e+01	-3.691906e+00
3.600000000139767e+01	-3.691906e+00
3.600000000182175e+01	-3.691906e+00
3.600000000239936e+01	-3.691906e+00
3.600000000316259e+01	-3.691906e+00
3.600000000412732e+01	-3.691906e+00
3.600000000541637e+01	-3.691906e+00
3.600000000706232e+01	-3.691908e+00
3.600000000899034e+01	-3.691914e+00
3.600000001110032e+01	-3.691928e+00
3.600000001323200e+01	-3.691953e+00
3.600000001608205e+01	-3.692009e+00
3.600000001902741e+01	-3.692102e+00
3.600000002389297e+01	-3.692336e+00
3.600000003091535e+01	-3.692811e+00
3.600000003782186e+01	-3.693407e+00
3.600000004560484e+01	-3.694180e+00
3.600000005344184e+01	-3.694979e+00
3.600000006257699e+01	-3.695831e+00
3.600000007216499e+01	-3.696533e+00
3.600000008328163e+01	-3.697029e+00
3.600000009377921e+01	-3.697140e+00
3.600000010606587e+01	-3.696837e+00
3.600000011921893e+01	-3.696091e+00
3.600000013634651e+01	-3.694703e+00
3.600000015309430e+01	-3.693156e+00
3.600000017334536e+01	-3.691335e+00
3.600000019153507e+01	-3.689978e+00
3.600000021088062e+01	-3.688976e+00
3.600000022963495e+01	-3.688479e+00
3.600000025187022e+01	-3.688427e+00
3.600000027736447e+01	-3.688833e+00
3.600000029643769e+01	-3.689348e+00
3.600000031270159e+01	-3.689861e+00
3.600000032882731e+01	-3.690364e+00
3.600000034618206e+01	-3.690856e+00
3.600000036201012e+01	-3.691236e+00
3.600000037769286e+01	-3.691537e+00
3.600000039251336e+01	-3.691751e+00
3.600000040768476e+01	-3.691905e+00
3.600000042292880e+01	-3.692003e+00
3.600000043996462e+01	-3.692061e+00
3.600000045653469e+01	-3.692078e+00
3.600000047413258e+01	-3.692068e+00
3.600000049123729e+01	-3.692043e+00
3.600000050910618e+01	-3.692010e+00
3.600000052680110e+01	-3.691979e+00
3.600000054564546e+01	-3.691951e+00
3.600000055830208e+01	-3.691936e+00
3.600000057200901e+01	-3.691925e+00
3.600000058751372e+01	-3.691917e+00
3.600000060483016e+01	-3.691913e+00
3.600000062180522e+01	-3.691913e+00
3.600000063935708e+01	-3.691916e+00
3.600000065652517e+01	-3.691920e+00
3.600000067598838e+01	-3.691925e+00
3.600000069995589e+01	-3.691931e+00
3.600000073803228e+01	-3.691937e+00
3.600000076638150e+01	-3.691940e+00
3.600000079400199e+01	-3.691941e+00
3.600000082512766e+01	-3.691942e+00
3.600000086018600e+01	-3.691943e+00
3.600000090920272e+01	-3.691944e+00
3.600000096217973e+01	-3.691946e+00
3.600000102652250e+01	-3.691949e+00
3.600000109434853e+01	-3.691952e+00
3.600259309598757e+01	-3.796280e+00
3.600518509762662e+01	-3.889750e+00
3.600777709926566e+01	-3.972362e+00
3.601036910090470e+01	-4.044116e+00
3.601296110254375e+01	-4.105013e+00
3.601555310418279e+01	-4.155051e+00
3.601814510582184e+01	-4.194232e+00
3.603628671201505e+01	-4.263288e+00
3.605427984137059e+01	-3.940157e+00
3.607570503639253e+01	-3.018799e+00
3.610121426843963e+01	-1.363503e+00
3.612262601915594e+01	3.738428e-01
3.614495435204543e+01	2.367193e+00
3.616569976798905e+01	4.165992e+00
3.619382005515753e+01	6.229003e+00
3.622283716534680e+01	7.727129e+00
3.624335397913706e+01	8.230260e+00
3.626175308058971e+01	8.173186e+00
3.628054581101659e+01	7.629657e+00
3.630372059939761e+01	6.389516e+00
3.633107927292251e+01	4.371933e+00
3.635585030660990e+01	2.232594e+00
3.637457037988248e+01	5.515517e-01
3.639246381746681e+01	-9.668090e-01
3.641054819825565e+01	-2.276107e+00
3.643330847320713e+01	-3.491422e+00
3.645577809305348e+01	-4.160406e+00
3.647469841361652e+01	-4.220562e+00
3.649422181190659e+01	-3.764118e+00
3.651560753016739e+01	-2.722670e+00
3.654289565598976e+01	-8.155724e-01
3.656439114018330e+01	9.922605e-01
3.658641767727926e+01	2.965140e+00
3.660937337528473e+01	4.883325e+00
3.663799424128007e+01	6.800905e+00
3.666512574553538e+01	7.966044e+00
3.668487705944654e+01	8.261816e+00
3.670324828177179e+01	8.039016e+00
3.672178712792935e+01	7.341831e+00
3.674746090769514e+01	5.772375e+00
3.677540734277313e+01	3.569373e+00
3.679632559246918e+01	1.716342e+00
3.681442783118919e+01	1.030796e-01
3.683320968530524e+01	-1.434990e+00
3.685128304446586e+01	-2.642936e+00
3.687656700977034e+01	-3.807717e+00
3.689688661277098e+01	-4.242513e+00
3.691538017935140e+01	-4.144196e+00
3.693420033104606e+01	-3.558130e+00
3.695799452904627e+01	-2.295615e+00
3.697246250205993e+01	-1.291297e+00
3.698084314410519e+01	-6.219417e-01
3.698323871690949e+01	-4.187563e-01
3.698802986251810e+01	-7.340595e-04
3.699041770978278e+01	2.112479e-01
3.699519340431215e+01	6.424910e-01
3.700000000100000e+01	1.080873e+00
3.700000000110000e+01	1.080873e+00
3.700000000129999e+01	1.080873e+00
3.700000000145285e+01	1.080873e+00
3.700000000160516e+01	1.080874e+00
3.700000000182892e+01	1.080874e+00
3.700000000199999e+01	1.080874e+00
3.700000000207955e+01	1.080874e+00
3.700000000218561e+01	1.080874e+00
3.700000000239761e+01	1.080874e+00
3.700000000282160e+01	1.080874e+00
3.700000000339917e+01	1.080874e+00
3.700000000416230e+01	1.080874e+00
3.700000000512697e+01	1.080874e+00
3.700000000641589e+01	1.080874e+00
3.700000000806148e+01	1.080876e+00
3.700000001004150e+01	1.080882e+00
3.700000001216848e+01	1.080897e+00
3.700000001439510e+01	1.080926e+00
3.700000001739823e+01	1.080990e+00
3.700000002053957e+01	1.081100e+00
3.700000002613734e+01	1.081398e+00
3.700000003262420e+01	1.081880e+00
3.700000004007361e+01	1.082579e+00
3.700000004742880e+01	1.083362e+00
3.700000005588127e+01	1.084280e+00
3.700000006485608e+01	1.085161e+00
3.700000007535462e+01	1.085966e+00
3.700000008567851e+01	1.086445e+00
3.700000009681934e+01	1.086570e+00
3.700000010860621e+01	1.086281e+00
3.700000012269950e+01	1.085478e+00
3.700000013781534e+01	1.084248e+00
3.700000015537339e+01	1.082596e+00
3.700000017483380e+01	1.080781e+00
3.700000019278637e+01	1.079343e+00
3.700000021260561e+01	1.078167e+00
3.700000023182283e+01	1.077496e+00
3.700000025482657e+01	1.077257e+00
3.700000028075472e+01	1.077500e+00
3.700000030354854e+01	1.078015e+00
3.700000032240689e+01	1.078562e+00
3.700000034004630e+01	1.079092e+00
3.700000035727169e+01	1.079576e+00
3.700000037383224e+01	1.079982e+00
3.700000038971403e+01	1.080307e+00
3.700000040363232e+01	1.080533e+00
3.700000041827570e+01	1.080714e+00
3.700000043344540e+01	1.080849e+00
3.700000044844190e+01	1.080937e+00
3.700000046485349e+01	1.080992e+00
3.700000048122841e+01	1.081015e+00
3.700000049848095e+01	1.081016e+00
3.700000051554371e+01	1.081004e+00
3.700000053325845e+01	1.080984e+00
3.700000055109754e+01	1.080964e+00
3.700000057533658e+01	1.080941e+00
3.700000059204997e+01	1.080929e+00
3.700000060711821e+01	1.080923e+00
3.700000062482248e+01	1.080920e+00
3.700000064142620e+01	1.080920e+00
3.700000066088955e+01	1.080922e+00
3.700000068088278e+01	1.080927e+00
3.700000070629947e+01	1.080933e+00
3.700000073812843e+01	1.080940e+00
3.700000076755494e+01	1.080945e+00
3.700000079783515e+01	1.080948e+00
3.700000083678711e+01	1.080952e+00
3.700000087457028e+01	1.080955e+00
3.700000092949514e+01	1.080959e+00
3.700000099783814e+01	1.080965e+00
3.700000116837853e+01	1.080981e+00
3.700372771929972e+01	1.420781e+00
3.700745427022090e+01	1.743641e+00
3.701118082114209e+01	2.049559e+00
3.701490737206328e+01	2.338535e+00
3.701863392298446e+01	2.610571e+00
3.702236047390565e+01	2.865665e+00
3.702608702482684e+01	3.103818e+00
3.705217263423903e+01	4.393415e+00
3.707290285705528e+01	4.874376e+00
3.709141436114660e+01	4.751814e+00
3.711025730092389e+01	4.088509e+00
3.713423033247265e+01	2.623043e+00
3.715726489036120e+01	7.381421e-01
3.717745745701903e+01	-1.184784e+00
3.719821918678534e+01	-3.235237e+00
3.722159740150381e+01	-5.364227e+00
3.724974725016110e+01	-7.403123e+00
3.727567961039423e+01	-8.593575e+00
3.729519655942490e+01	-8.880613e+00
3.731572289798830e+01	-8.564795e+00
3.733420482838749e+01	-7.749440e+00
3.736124795439969e+01	-5.849390e+00
3.738896899631844e+01	-3.391690e+00
3.740868564941302e+01	-1.455490e+00
3.742664249255747e+01	2.978217e-01
3.744501934015307e+01	1.926564e+00
3.746425025867319e+01	3.289369e+00
3.749035001116503e+01	4.513260e+00
3.751045455226993e+01	4.890351e+00
3.752891578501858e+01	4.688985e+00
3.754757373892645e+01	3.957781e+00
3.757263966988403e+01	2.340753e+00
3.759506924988812e+01	4.523237e-01
3.761499490234132e+01	-1.469526e+00
3.763537284024333e+01	-3.475597e+00
3.765972666472668e+01	-5.650249e+00
3.768795490093389e+01	-7.621408e+00
3.771190747794054e+01	-8.650326e+00
3.773098824185154e+01	-8.884879e+00
3.775104420345556e+01	-8.542870e+00
3.777005004725891e+01	-7.678807e+00
3.779699643987541e+01	-5.757124e+00
3.782520560252493e+01	-3.235126e+00
3.784477992379830e+01	-1.310312e+00
3.786269470647593e+01	4.313354e-01
3.788099120428702e+01	2.033075e+00
3.790084605302397e+01	3.405004e+00
3.792708663636854e+01	4.573113e+00
3.794710889919087e+01	4.891394e+00
3.796562041607526e+01	4.653914e+00
3.798125282109059e+01	4.055519e+00
3.800000000000000e+01	3.009498e+00
3.800000000010000e+01	3.009500e+00
3.800000000030000e+01	3.009502e+00
3.800000000045279e+01	3.009504e+00
3.800000000060501e+01	3.009506e+00
3.800000000082883e+01	3.009507e+00
3.800000000100000e+01	3.009508e+00
3.800000000107953e+01	3.009509e+00
3.800000000118557e+01	3.009509e+00
3.800000000139745e+01	3.009510e+00
3.800000000182122e+01	3.009511e+00
3.800000000239866e+01	3.009512e+00
3.800000000316155e+01	3.009512e+00
3.800000000412599e+01	3.009513e+00
3.800000000541444e+01	3.009512e+00
3.800000000701576e+01	3.009511e+00
3.800000000895565e+01	3.009505e+00
3.800000001105187e+01	3.009492e+00
3.800000001320696e+01	3.009466e+00
3.800000001608421e+01	3.009409e+00
3.800000001903633e+01	3.009315e+00
3.800000002399609e+01	3.009072e+00
3.800000003081648e+01	3.008603e+00
3.800000003775466e+01	3.007993e+00
3.800000004534482e+01	3.007226e+00
3.800000005322958e+01	3.006405e+00
3.800000006224887e+01	3.005544e+00
3.800000007195066e+01	3.004812e+00
3.800000008285026e+01	3.004303e+00
3.800000009338784e+01	3.004173e+00
3.800000010545612e+01	3.004455e+00
3.800000011859800e+01	3.005192e+00
3.800000013560283e+01	3.006574e+00
3.800000015242540e+01	3.008148e+00
3.800000017264334e+01	3.010005e+00
3.800000019057539e+01	3.011382e+00
3.800000021000142e+01	3.012435e+00
3.800000022850718e+01	3.012964e+00
3.800000025061620e+01	3.013051e+00
3.800000027546157e+01	3.012680e+00
3.800000029458670e+01	3.012168e+00
3.800000031113436e+01	3.011640e+00
3.800000032748640e+01	3.011117e+00
3.800000034513634e+01	3.010602e+00
3.800000036119977e+01	3.010203e+00
3.800000037722619e+01	3.009884e+00
3.800000039242812e+01	3.009656e+00
3.800000040814729e+01	3.009491e+00
3.800000042371550e+01	3.009388e+00
3.800000044060649e+01	3.009330e+00
3.800000045723695e+01	3.009312e+00
3.800000047469818e+01	3.009322e+00
3.800000049184645e+01	3.009346e+00
3.800000050959383e+01	3.009379e+00
3.800000052726841e+01	3.009410e+00
3.800000054607957e+01	3.009438e+00
3.800000055867218e+01	3.009452e+00
3.800000057234485e+01	3.009463e+00
3.800000058790685e+01	3.009470e+00
3.800000060522939e+01	3.009474e+00
3.800000062224881e+01	3.009473e+00
3.800000063976577e+01	3.009470e+00
3.800000065691946e+01	3.009465e+00
3.800000067650593e+01	3.009459e+00
3.800000070072380e+01	3.009452e+00
3.800000074031599e+01	3.009444e+00
3.800000076996306e+01	3.009440e+00
3.800000079820334e+01	3.009439e+00
3.800000082907327e+01	3.009437e+00
3.800000086508850e+01	3.009435e+00
3.800000091685747e+01	3.009433e+00
3.800000096757905e+01	3.009429e+00
3.800000103262042e+01	3.009424e+00
3.800000110039411e+01	3.009419e+00
3.800203000359711e+01	2.862641e+00
3.800405890680011e+01	2.715585e+00
3.800608781000312e+01	2.568250e+00
3.800811671320611e+01	2.420637e+00
3.801014561640912e+01	2.272744e+00
3.801217451961212e+01	2.124574e+00
3.801420342281512e+01	1.976124e+00
3.802840001821998e+01	9.607874e-01
3.804672747516308e+01	-2.684810e-01
3.806558171138697e+01	-1.362998e+00
3.808556994873004e+01	-2.218790e+00
3.811167418606426e+01	-2.839310e+00
3.813146709752689e+01	-2.883271e+00
3.815168968342390e+01	-2.479649e+00
3.817333690510567e+01	-1.626707e+00
3.819620550258144e+01	-3.598443e-01
3.821701567059127e+01	1.019077e+00
3.823826864321026e+01	2.518401e+00
3.826274722204275e+01	4.149338e+00
3.829125061156721e+01	5.693163e+00
3.831861615943610e+01	6.663863e+00
3.833849270178566e+01	6.934252e+00
3.835688218771217e+01	6.790428e+00
3.837546151711818e+01	6.270481e+00
3.840054821770702e+01	5.097276e+00
3.842832853091527e+01	3.395254e+00
3.845133287991948e+01	1.797176e+00
3.846967490329952e+01	5.079191e-01
3.848751307595109e+01	-6.491432e-01
3.850552907242160e+01	-1.621808e+00
3.852764516782492e+01	-2.476405e+00
3.854829083127218e+01	-2.891462e+00
3.856694359217525e+01	-2.885842e+00
3.858604430919046e+01	-2.489372e+00
3.860844459392739e+01	-1.598170e+00
3.863145447991334e+01	-3.190123e-01
3.865225221713900e+01	1.063336e+00
3.867346946716422e+01	2.560316e+00
3.869812981992894e+01	4.197542e+00
3.872667256632383e+01	5.732380e+00
3.875357709318767e+01	6.674341e+00
3.877334752196747e+01	6.935051e+00
3.879174122854456e+01	6.785730e+00
3.881031094987767e+01	6.261099e+00
3.883550419242751e+01	5.077067e+00
3.886330368250833e+01	3.369698e+00
3.888614392083112e+01	1.781659e+00
3.890446031415015e+01	4.946739e-01
3.892230508643109e+01	-6.612438e-01
3.894032329538090e+01	-1.631263e+00
3.896252217377629e+01	-2.538539e+00
3.897316992209184e+01	-2.839976e+00
3.897870450436890e+01	-2.929365e+00
3.898977366892301e+01	-2.999579e+00
3.900000000100000e+01	-2.991617e+00
3.900000000110000e+01	-2.991617e+00
3.900000000129999e+01	-2.991618e+00
3.900000000145275e+01	-2.991618e+00
3.900000000160495e+01	-2.991618e+00
3.900000000182878e+01	-2.991618e+00
3.900000000199999e+01	-2.991618e+00
3.900000000207952e+01	-2.991618e+00
3.900000000218557e+01	-2.991618e+00
3.900000000239742e+01	-2.991618e+00
3.900000000282114e+01	-2.991618e+00
3.900000000339855e+01	-2.991618e+00
3.900000000416139e+01	-2.991619e+00
3.900000000512580e+01	-2.991619e+00
3.900000000641415e+01	-2.991618e+00
3.900000000805390e+01	-2.991616e+00
3.900000001003434e+01	-2.991611e+00
3.900000001216313e+01	-2.991596e+00
3.900000001440101e+01	-2.991568e+00
3.900000001749053e+01	-2.991503e+00
3.900000002070929e+01	-2.991391e+00
3.900000002654170e+01	-2.991084e+00
3.900000003307943e+01	-2.990608e+00
3.900000004045187e+01	-2.989934e+00
3.900000004781511e+01	-2.989179e+00
3.900000005630955e+01	-2.988298e+00
3.900000006540810e+01	-2.987454e+00
3.900000007605248e+01	-2.986696e+00
3.900000008653695e+01	-2.986262e+00
3.900000009792856e+01	-2.986180e+00
3.900000011004027e+01	-2.986512e+00
3.900000012467432e+01	-2.987361e+00
3.900000013981958e+01	-2.988575e+00
3.900000015788501e+01	-2.990214e+00
3.900000017761042e+01	-2.991948e+00
3.900000019629841e+01	-2.993327e+00
